# annotation output: TYPE x y w h
NEURON	1542	4914	500	500
NEURON	2350	2587	500	500
NEURON	2310	10220	500	500
NEURON	102	10764	500	500
NEURON	2702	11212	500	500
NEURON	886	16450	500	500
NEURON	2838	16114	500	500
NEURON	1062	19346	500	500
NEURON	5092	19029	500	500
NEURON	5122	11314	500	500
NEURON	6214	6989	500	500
NEURON	5578	6365	500	500
NEURON	6382	2348	500	500
NEURON	7780	8909	500	500
NEURON	7984	13115	500	500
NEURON	7948	18865	500	500
NEURON	9262	19921	500	500
NEURON	9022	12568	500	500
NEURON	10732	830	500	500
NEURON	10732	17499	500	500
NEURON	9760	20797	500	500
NEURON	12172	20868	500	500
NEURON	12688	9443	500	500
NEURON	13018	10253	500	500
NEURON	14368	20933	500	500
NEURON	14968	17658	500	500
NEURON	14968	4271	500	500
NEURON	16462	12734	500	500
NEURON	16228	14444	500	500
NEURON	16054	15873	500	500
NEURON	16792	15951	500	500
NEURON	17826	1904	500	500
NEURON	17826	1904	500	500
NEURON	16620	23303	500	500
NEURON	13770	19646	500	500
NEURON	14904	18902	500	500
NEURON	14520	16967	500	500
NEURON	12252	11753	500	500
NEURON	11382	12854	500	500
NEURON	16212	8192	500	500
NEURON	7470	3818	500	500
NEURON	4542	13652	500	500
NEURON	8640	14570	500	500
NEURON	1418	4019	500	500
